reviewId,userName,content,score,at,thumbsUpCount,predicted_sentiment
0ef4fab6-72f6-43da-a83a-91650a5015f8,Franss Sng,Jangan di bikin ribet apaan ini apk gampang eror,2,2025-02-21 23:13:20,0,0
c4a7708d-31f6-49d7-8eaa-0653c8b9572c,Dea Permata Haq,"Bagus bgt aplikasinya, semoga berkas trs aamiin 🥰",5,2025-02-21 23:10:17,0,1
c5fb1792-4b3c-4eaf-9326-74971a3dda83,dayat Hidayat,"Slama ini, ini yg paling hancurrrrrrr. Tlong bantu buat ranting apk nih pling buruk biar hilang sklian",1,2025-02-21 23:07:19,0,0
b42b0be5-c19f-4c94-850e-bb318fa32441,Lely Fatimah,"Untuk tampilan nya oke, Fitur fitur nya juga lebih banyak, fitur yg paling kerennya ada juz amma, untuk masuk ke aplikasi nya ga perlu masukin password berkali kali, pokokna keren lah, best🤩",5,2025-02-21 22:23:34,0,1
8ff19adf-3344-4056-922d-ea628ad69dfb,13 Dimas Muhammad,"mantap bange pokoknya tampilan keren,buat login juga cepet gak pake lemot ngelag apalah itu beda dri aplikasi lainnya,transaksi jadi lebih mudah lebih gampang the best pokonya",5,2025-02-21 22:16:39,0,1
834c19d3-f3dc-4b0a-ad30-c7ec5b9ea7de,tri haryadi,Oke,5,2025-02-21 22:11:54,0,1
6eef173a-86c1-41a5-afae-8dc877d0392e,Rida Farida,"Wahh Sumpah ini keren banget,, transaksi jadi lebih mudah dan tampilanya jadi lebih bagus dan elegan ini sih lebih bagus dari aplikasi bank yg lain👍🏻👍🏻",5,2025-02-21 22:04:04,0,1
574ae87f-6bae-4f1b-90ff-a5ced14b3171,Subhan Fadillah,"Apk gak becus, menyusahkan nasabah, harus pakai verifikasi wajah segala, sudah diikuti berkali2 gak pernah berhasil, mau transaksi terpaksa harus ke ATM, yg parahnya ATM nya pula bermasalah, lebih baik pakai apk yg lama, SANGAT KECEWA",1,2025-02-21 21:56:31,0,0
7636f6fd-fb4c-4c9f-996d-d0dcc240a333,Abu Bakar,Aduhhh masa kalah ama OVO dan ewallet lainnya....ini BYON bila transaksi dan pengiriman saldo alamat tidak di temukan atau gagal...saldonya engga otomatis kembali malah Dalam proses teruss...udah 2 jam aku nunggu engga kembali saldonya....beda Ama OVO dan ewallet lainnya...kalau pengiriman gagal pasti otomatis saldo kembali...,1,2025-02-21 21:22:20,0,0
7e8f0955-67ae-48ea-9c30-c7ee4772fec5,SITI ABDATURRAHMAH,"Penampilan menarik, dan mudah dimengerti, dan bisa buka rekening lewat hp aja",5,2025-02-21 21:15:53,0,1
f4fba690-3518-4d28-8595-c2135fe2c888,Imron Rosyadi,"Tampilan sih oke dari versi lama tapi... Info mutasi yang JAUH LEBIH PENTING malah turun derajat min, info transfee masuk ga ada keterangan sama sekali. Kan susah cara nge trace siapa yang udah transfer. Malah bayar bayat qris yang receh datanya ditampilkan lengkap. Thumbs down lah Mbagusin tampilan, malah nurunin fungsi utama. Semoga jadi perbaikan.",2,2025-02-21 21:13:19,1,0
3f698839-5403-4c49-aa98-432ae587eee0,Alya Maranatha Sihombing,"Bank syariah ini memberikan pelayanan yang sangat ramah dan profesional, membuat setiap nasabah merasa dihargai dan nyaman dalam bertransaksi. Sistem keuangan yang transparan dan berbasis prinsip syariah menjadi nilai tambah yang membuat saya semakin percaya untuk menyimpan dan mengelola dana di sini. Selain itu, berbagai produk inovatif seperti tabungan, investasi, dan pembiayaan sesuai syariah sangat membantu dalam perencanaan keuangan jangka panjang. Proses transaksi pun mudah dan cepat.",5,2025-02-21 21:07:53,0,1
2e31014d-f197-4135-a237-fc6cb58a01bb,King Men,Jujur setelah pake aplikasi ini buka rekening cepat dan transaksi cepat 👍,5,2025-02-21 21:04:21,0,1
745a3396-12bb-4985-967a-3d4cb04daf81,Akhmad Sarwono,Tampilan lbh bgs tpi kenapa buat transaksi transfer VA BSI keterangannya no_rek tidak di temukan.. padahal transaksi dg bank lain bisa..,3,2025-02-21 20:51:36,0,0
bdcea38e-8d20-49d3-96ab-fc31d591090f,Yessi Trioktivasari 1A,"Untuk aku yang orangnya gasabaran,pake ini sangat membantu karna untuk buka rekeningnya cepet anti ribet dan sat set , tampilannya juga lebih keren bahkan aku suka buka tutup apl ini tanpa alasan karna emang warnanya keren bangettttttt dan yang pasti transaksi cepat anti lambat❣️Thanks Byondddd sangat membantuuuuu",5,2025-02-21 20:50:05,0,1
286af098-575f-4c8d-acd0-d06cfce46240,raja saja,mempermudah pengecekan lebih aman,5,2025-02-21 20:48:27,0,1
627c8d89-cad1-4cd0-988a-a9f1749669f0,Saepul Aziz,aplikasi ga guna,1,2025-02-21 20:37:20,0,0
e932ce23-d044-4349-9d69-8e170e1fa097,Natalia Indah,"wahhh akhirnya nemu aplikasi ini, warnanya cerah dan elegan, bagus banget buat aku yg lagi bingung tentang keuangan. Best lah pokonya",5,2025-02-21 20:34:28,0,1
9722ef7d-f94d-4505-b3ad-6ef5bd529192,Rum ANSHORI,Ribet harus aktifin GPS,2,2025-02-21 20:23:20,0,0
ab832829-98ce-4f4f-904d-051c1672f753,Matt Ramli,Tambah ruwet mau login gak bisa Hadewww,1,2025-02-21 20:21:55,0,0
2c37dcaf-6320-43fd-aad8-dfc58c923405,Racka Gaming,"aplikasi ini sngat bagus, memudahkan para penggunanya.",5,2025-02-21 20:18:28,0,1
fb6fd3dd-6aff-4335-ad35-fee2bcc984e7,Aditya Laviyandi,Aplikasi baanyak masalah. pertama dipake qris malah loadingnya lama akhirnya gagal transaksi dan lapor ke bsi harus nggu 17 harian baru bisa balik uang. Kalau dipake sering error karena kehabisan waktu. Ga enak. Tolong kalau mau buat app jangan sampe cacat gini apalagi berhubungan dengan uang. Bahaya.,1,2025-02-21 20:18:13,0,0
944c4960-ce1d-48ba-b12d-7b15c3be2819,Nengtitarosanti 25,"Keren banget ini aplikasinya,warnanya juga sangat menarik dan proses login mudah",5,2025-02-21 20:07:30,0,1
dc6bc767-287d-4fdd-84c3-6490138ab32c,Karina Kairunnisa,apk ini sangat membantu banget buat top-up pulsa atau game dan lainnya bagusss bgt pokoknya,5,2025-02-21 20:04:37,0,1
3f3d1532-6503-45c6-8986-94c67bb74f08,indri inin,"Sumpah ini aplikasi keuangan error mulu dah, tiap minggu ada aja kagak bisa dibukanya",1,2025-02-21 19:50:09,0,0
551769ac-ae4f-4819-a42c-5df53b673420,purwanti naviriani,"transaksi nya sat set sat set, udah kaya shinkansen, cepet banget",5,2025-02-21 19:47:49,0,1
ee067dcb-5c07-44a9-9c26-7d1f83c0c70a,Udin Nganga,"Gajelas banget mau verifikasi malah gagal terus,udah mah verivikasi wajahnya susah giliran berhasil malah belum bisa diverifikasi aneh",1,2025-02-21 19:26:16,0,0
8cefb4b2-0272-4e7c-8a34-752722f84067,Zidnil Ilmi,"aplikasi BYOND memberikan pengalaman transaksi yang cepat dan efisien, mudah melakukan pembayaran tanpa hambatan dan waktu transaksi nya juga cepat hanya hitungan detik, fitur Keamanan nya juga canggih sangat aman",5,2025-02-21 19:10:49,0,1
f06dfea8-29aa-49b2-9c1e-9aaefa3486f9,Anaifla Ahsire,"Puas bgt sma aplikasi byond, tampilnnya lebih keren trus fitur-fiturnya juga lengkap bgt🤩",5,2025-02-21 19:09:56,0,1
74b94fa4-109f-4d9e-a03d-8ed384d2191d,Jumadi Jumadi,Sangat bagus aplikasi nya registrasi juga gampang,5,2025-02-21 19:07:09,0,1
0d1786a3-0763-45a4-b834-62633aa7644f,Bagas Marantika,Mobile BSI susah kebuka byond sama aja,1,2025-02-21 18:55:06,0,0
0f7c7679-bf4f-4669-ad4f-e82ed72ba793,Pasya Jasmine,Mantap,5,2025-02-21 18:33:47,0,1
c0229266-6354-41b6-ab88-ec047f6e58b5,Ryu Ryu,Tampilan nya lebih keren buka rekeningnya juga cepat transaksi cepat registrasi nya pakai kartu jadi lebih aman,5,2025-02-21 18:15:08,0,1
9f450150-2858-4d78-be6a-cc26fe87f720,Zainab Sahil,"emosi banget pake aplikasi ini, kalo belum siap pakai jangan diluncurkan dulu lah, dikit-dikit perbaikan dikit-dikit perbaikan jadi gak bisa dipake, kalo sebulan sekali perbaikan gitu masih maklum tapi ini sehari bisa 3 kali bayangin aja, tiap mau transaksi gak bisa dipake duh update: udah emosi makin emosi dipanggil 'bapak'😭 eh admin udah jelas nama saya zainab, pfp saya gambar pita begitu, darimana keliatan kayak bapak-bapak sih😤",1,2025-02-21 17:54:17,0,0
88362c53-6c29-413a-96ad-a5962c729e80,Heruu,BAGUS APLIKASI BYOND by BSI ternyata bisa top up semua e wallet top up e wallet lebih gampang dan praktis,5,2025-02-21 17:49:57,0,1
fa2f9aa0-865a-408a-9d68-cdc563049655,Misyati Yati,"Pakai byond tanpa pusing tentang registrasi yang lama, dengan aplikasi Ini registrasi cepat hati pun tenang, tampilan oke, warna cerah baguuuuuussss sekali aplikasi ini.",5,2025-02-21 17:45:49,0,1
28a7ddaa-c260-45ca-9eae-1448a05544f7,Rokhayati Yati,"Aplikasi kayak gini bagus banget karena mudah banget buat kita yang pengen beramal tapi nggak tau tempatnya dimana nah Byond by bsi ini bisa buat kita mau bayar zakat, infak ataupun berbagi inisiatif kemanusiaan",5,2025-02-21 17:38:51,0,1
8216268e-081f-4d4f-a58d-270f077fd7b5,IQBAL ROEL,"Makin menyusahkan aja ni bsi, di saat kartu atm saya hilang plus byond berulah malah tiap sebentar minta sandi padahal apa salahnya sediakan simpan sandi dan lupa juga sandi dari app tersebut pas reqistrasi minta no kartu dan kaldardewasnya, boleh demi keamana tapi jangan menyusahkan orang juga",1,2025-02-21 17:31:56,0,0
54eaf60f-7ccd-4716-b033-f0e95e828640,Ibnu Yusuf,aplikasi sangat mudah dan ga ribet sangat rekomendasi banget,5,2025-02-21 17:31:52,0,1
e9961267-4535-46ff-adc8-6deaa7214326,Nida Nabilah Akmal,"Aplikasi terbaru BSI sangat memudahkan transaksi, aktivasinyapun segampang itu. Maju terus BSI semoga semakin banyak inovasinya 👍",5,2025-02-21 17:25:07,0,1
8fe17385-7cea-46b5-ba14-2b72fb9c16b8,Alfi Nur ramadan,"aplikasi ini sangat keren, mudah di gunakan dan membantu sekali",5,2025-02-21 17:13:54,0,1
36b0687d-1147-4a58-b88e-5b935c255c43,pendidikan sukma medika,"Sudah download prosesnya udah beres tapi waktu mau login nggak pernah bisa, saya coba cari cara yang banyak orang share tapi sama aja overlaping popup terus, padahal sudah bagus yang BSI Mobile ini malah mempersulit",1,2025-02-21 17:12:13,0,0
b0bc19f6-1c47-4940-890e-a87f0a0804ee,Rizky bayupratama,"First time pakai BYOND by BSI, menurutku tampilan aplikasinya lebih keren dengan versi terbaru nya ini, warna nya jg lebih elegan dan ikon yang intuitif, jdi mempermudah bgt pengguna untuk mengakses setiap fitur yang ada, bener bener memudahkan bgt bisa top up semua e wallet, kuota, game tanpa ribet dan bayar apapun itu lancar",5,2025-02-21 17:01:02,0,1
a524a212-2f73-4c34-9f60-f5fafafc7fcd,Syamsuddin Mus,Saya mau buka buku rekening nya selalu gagal verifikasi. Tolong solusi nya,1,2025-02-21 16:58:11,0,0
a5521be8-0125-4bbd-9eb1-97ed35575bbd,Arya Nur Ardiansyah,luar biasa aplikasinya,5,2025-02-21 16:46:19,0,1
0e92dfc3-3c9a-4f81-b960-923a07865b0b,uda mun,Byond terlalu bnyk masalahnya,1,2025-02-21 16:45:51,0,0
20983cd6-947c-4403-ac24-bec19bf14ce7,Yulia Wulandari,"Aplikasinya mantap banget sii menurut aku , lebih mudah dan juga gampang banget , galemot sama sekali dan juga amannnn besttt pokoknya",5,2025-02-21 16:34:36,0,1
10caa149-8af6-45c0-aff8-a33a1d267fbf,Risky Pratama,"Pkai hp yg kata orng kamera bagus pun untuk vermuk aja sush mna tiap login ad aja kendala keluar terus di byond besok""ogah pkai bsi",1,2025-02-21 16:30:00,0,0
e8dd976f-4fc8-4fb9-8d22-be244736c3a1,Adi Rahman,Tampilannya bagus. Tapi untuk login saja masih sangat lambat,2,2025-02-21 16:22:57,0,0
a416a3e3-05b0-4c32-bbd6-c65ea1d97ef4,Andis kuncoro,"Tampilannya sangat keren kece ,buka rekening sangat cepat dan mudah, registrasi pakai kartu sangat aman & pastinya bagi yang memiliki rekening dong, warnanya sangat kece dan keren , transaksi gak lama cepat",5,2025-02-21 15:58:04,0,1
031a2487-007a-46bd-b018-313140209e74,ANDHI SHAPUUTRA,Aplikasi ini sering ada kendali tiba tiba angil tidak bisa di andalkan aplikasinya maunya transaksi malah gak bisa .....sering eror mohon kepada admin untuk di perbaiki secepatnyanya Mohon di perbaiki lagi ini udah berminggu Minggu saya cek gak bisa ya bagaimana ini admin kok di biarin kayak ini terlalu lama,1,2025-02-21 15:44:36,0,0
875cd24b-95a8-49c2-8dd7-072835101018,Naufal Indri,Aplikasinya semakin baik semoga tetap lancar saat di gunakan,5,2025-02-21 15:38:46,0,1
8ec14a41-8cf8-47e8-9e06-d73d7c6c42bb,Dita Rahma Anggraini,"aplikasinya keren sih ini, loginnya juga gampang dan cepet bgt. top lah",5,2025-02-21 15:33:23,0,1
dca77fb7-ca83-44fc-863b-726dcce19634,revina ayufebri,"Aplikasi yang bagus dan tampilan appnya juga cerah,ikonnya juga bagus transaksi jadi lebih mudah dan cepat👍",5,2025-02-21 15:28:01,0,1
54cd1662-ff5b-4a8d-8996-79b7fe538d09,Abdi Frayugo,"Aplikasi jadi lelet semenjak adanya perbaikan sistem, mau login aja GK bisa2.",5,2025-02-21 15:24:14,0,0
352f6083-84d4-4b59-b3b0-6d158d2fdd96,Muhammad Nanaza,"maaf terlalu sering maintenance, kadang lgi butuh mendadak aplikasi gk bisa dibuka 🙏🏻",1,2025-02-21 15:01:25,0,0
86cc4d95-b218-4a1b-a517-bf612ed4672d,syaiful ikhsan,"Close overlapping pop up teross, kukira salah sandi, ternyata uninstall dan install ulang ganti sandi sama saja, aplikasi bobrok! Ganti ke bsi mobile lagi aja.",1,2025-02-21 14:57:41,0,0
da391bdd-9420-4b94-9ffe-882c30e21921,Habibah Salsabila,"apasih orang udah bener masukin password kok malah salah, orang daftar nya blum selesai udah di blokir, trus suruh mulih kan ke kantor cabang, jelas² blum di daftar, aplikasi jelek bangetttttt",1,2025-02-21 14:55:17,0,0
88e05ea3-8db6-42d8-83f7-b9eb025279d0,Shofia Isyfi,Ini aplikasi eror trus. Malah mending yg BSI dlu.. Ni eror trus,3,2025-02-21 14:54:48,0,0
547942a0-2650-4587-80de-97ba657e84b5,Firda Aulia,Wah aplikasinya sangat bagus sekali,5,2025-02-21 14:47:33,0,1
7edb423e-b1f8-4f17-a5fc-99a75af9d6d5,faiz Avicenna,"Tolong min, lebih di perbaiki lagi mungkin, ini saya udah masukin data valid semua tapi gak bisa masuk:/",3,2025-02-21 14:39:52,0,0
584f83f1-a419-47e8-8fd0-f2082b8d6ab1,Rizki Purnama,Wihh kerenn nihh aplikasi bisa menabung emas,5,2025-02-21 14:32:50,0,1
f7b2ebce-3832-4f8c-8823-c56d7820a04e,Moh Hafizal,Aplikasi sering macet sangat menggangu operasional,1,2025-02-21 14:24:21,0,0
729e9507-835f-4fac-aa44-5a92dbab10ce,mang eakk,aplikasi yang sangat bagus dan aman,5,2025-02-21 14:16:31,0,1
5698ea97-3c09-4b14-8be5-ab926a9d3988,Fajar Andrian,"Aplikasi gak jelas Uda bagus bagus aplikasi sebelumnya malah ganti, gak bisa masuk, padahal Uda verifikasi dan sebagainya pas login malah overlopping muluh sampahhhhhhh!!!!!",1,2025-02-21 14:14:26,0,0
f6605b54-2eb9-4a9b-9f5c-967962961c0d,Rehan Hidayat,byon by BSI warnanya keren transaksi juga cepat good job byond!,5,2025-02-21 14:04:29,0,1
4cdfe5f7-5b64-4a7c-b2c8-d4d46acf2f99,Anggun Septiana,"Ntah sdh berapa kali sy mencoba apk ini, knp ya stiap verif wajah gagal trus🥲 apk nya gnggun trus gk stabil. Sdh brp kli sy uninstal n download trus cmn perkara verif wajah sj ribetnya,,, Amppun",1,2025-02-21 13:52:05,0,0
398393d6-c843-40eb-bc27-99d0af251236,Watinih Nikarisma,Aplikasi tertutup ga jelas,1,2025-02-21 13:18:08,0,0
3123f4db-3c4d-4fff-9e92-879b39e4e22d,Umi Kalsum,Baik,4,2025-02-21 12:42:49,0,0
5d66ce20-202f-4049-b1c3-98c32aa9659a,aisyah aulia turrahmah,masa kendala saat transaksi trss,3,2025-02-21 12:37:38,0,0
b8b29762-5b2e-4c77-b0a9-99b2ea6248f8,Linda Aulia 31,"BYOND by BSI tampilan nya sangat keren dengan versi yng baru, the colour is beautifull 😍",5,2025-02-21 12:28:25,0,1
f93714a0-f3d3-4421-95e1-52add8b80946,Aliman Fauzi,"Ga bisa register pakai exsisting akun, aku masuk aplikasi byond pakai akun dari app bsi yang lama. Suka muncul under maintenance setelah masukin pin waktu register exsisting akun, tolong perbaiki dong, ini udah lebih dari sebulan gini terus, malah kata cs nya suruh aku datang ke cabang bsi terdekat, waktu denger itu udah males, yowes ku alihin semua saldo ke bank sebelah",1,2025-02-21 12:19:27,0,0
dd66b301-48d6-40a1-a649-b00078bc0eac,Nurul Islamiah,"aplikasi yang memudahkan saya dalam bertransaksi, fitur yang paling saya suka adalah bisa langsung top up ke berbagai e-wallet dengan no ribet-ribet. sangat cocok untuk kaum satset.",5,2025-02-21 12:14:31,0,1
e67dbc0e-00df-45fe-aa2f-176eecddfbe0,Laila Hasana,"pertama kali pake BYOND by BSI, aplikasinya rekomenn bgtt, baguss bgt buat kalangan anak muda pemula , fiturnya bagus, udah bisa top up e wallet, bagus bangett dehh",5,2025-02-21 12:11:27,0,1
b36fa400-eece-4e64-95ad-64468d9bad7c,Dewi Fikramandya,Interface nya lebih membantu dalam menggunakan aplikasinya. Ternyata pakai Byond bisa top up ke seluruh e-wallet jadi lebih memudahkan saya deh. Mau beli pulsa atau bayar tagihan juga bisa.,5,2025-02-21 12:08:50,0,1
b80bdd53-2433-491d-b725-2776c927fa7e,Alang syams,"Saya sangat kecewa dalam menggunakan apk ini,loading nya lama,update udah, jaringan bagus kok susah loginnya, Saat melihat videodi yt untuk mengatasi hal ini, ternyata bukan hanya saya yang mengalami nya, tolong lah admin byond,bukan kah ini tanggung jawab admin untuk para konsumen,.",1,2025-02-21 12:06:27,0,0
8dd116b7-1c31-4ed8-8171-ca990e95e112,Keren Sambow,"Suka banget sama aplikasi ini, sangat membantu banget dalam keseharian aku, warnanya juga cerah enak di lihat",5,2025-02-21 12:05:38,0,1
094c3787-6aef-4f3d-9947-8a740cb144b0,Susilah 1971,top-up e-wallet lebih gampang dan praktis cus buat kalian langsung download guyss,5,2025-02-21 12:01:38,0,1
0ad11334-6a6d-466d-a551-eaf91518e1e2,Andri Nugraha,"Dari dulu sempet bingung kalau mau top up E-Wallet yang komplit itu dimana, tapi akhirnya setelah nemu aplikasi BYOND ini udah gak bingung soalnya bisa top up semua E-Wallet. Gak percaya? Download dan buktikan sendiri!",5,2025-02-21 12:01:09,0,1
c26a95e6-9bd8-4d8a-a201-0dbd5b655a5a,Aubrey Sullivan,"coba coba pakai aplikasi ini, ternyata bisa top up ke semua e-wallet, rekomend bgt.",5,2025-02-21 12:01:00,0,1
92626ef9-2162-4fbc-9e93-c38cf43f0963,Fitria Ayu Ningsih,"Woy byond jangan mempersulit pengguna mbanking bsi yaa ini yang punya udah mamak², nanti ada pulak disuruh memverifikasi ulang akun capek tau gk, apalagi pas d sruh deteksi wajah disuruh ulang terus gk ke deteksi",1,2025-02-21 12:00:52,0,0
9f914f3a-9073-4f4d-b0aa-de265face42d,Jimmy Coleman,Terima kasih sudah jadi solusi keuangan terbaik. Sekarang top-up e-wallet jadi lebih gampang dan praktis,5,2025-02-21 11:59:15,0,1
7b101de6-2abd-42fd-9da5-e1564dd5cf6f,BUKA DIKIT JOS,𝙠𝙚𝙣𝙖𝙥𝙖 𝙠𝙡𝙤 𝙙𝙞 𝙗𝙞𝙮𝙤𝙣 𝙥𝙚𝙣𝙜𝙞𝙣𝙜𝙖𝙩 𝙨𝙤𝙡𝙖𝙩𝙮𝙖 𝙜𝙠 𝙗𝙚𝙧𝙛𝙪𝙣𝙜𝙨𝙞 𝙨𝙚𝙥𝙚𝙧𝙩𝙞 𝙖𝙙𝙯𝙖𝙣 𝙜𝙞𝙩𝙪 .𝙥𝙖𝙙𝙖𝙝𝙖𝙡 𝙖𝙠𝙪 𝙙𝙖𝙝 𝙨𝙚𝙩𝙞𝙣𝙜 .𝙠𝙡𝙤 𝙙𝙞 𝙖𝙥𝙠 𝙗𝙨𝙞 𝙣𝙞𝙮𝙖 𝙗𝙚𝙧𝙛𝙪𝙨𝙣𝙨𝙞 𝙖𝙙𝙖𝙣𝙮𝙖 .𝙘𝙤𝙗𝙖𝙠 𝙙𝙞 𝙥𝙚𝙩𝙗𝙖𝙞𝙠𝙞 𝙡𝙖𝙜𝙞,3,2025-02-21 11:58:26,0,0
c15b378f-1ba3-4c1a-987f-abc6ee9699b3,Fakhri Aziz112,Transaksi top-up e-wallet sangat memudahkan sekali dan cepat,5,2025-02-21 11:56:37,0,1
82fee611-9dda-4410-9c03-f937033e77c7,Egi Mzaky,"Aplikasinya bagus, login pun cepat tidak ada hambatan sama sekali, registrasi pun menggunakan kartu jadi jauh lebih aman, warnanya juga kece, ikonnya pun bagus memudahkan untuk membedakan antara lain, transaksi pun jadi lebih lancar ternyata bisa top up semua e - wallet, beli Kouta dll, kerennn lah.",5,2025-02-21 11:55:43,8,1
c9ccdcfd-e83f-4e4d-86e8-79fcf0413709,Ahmad syamsul Arifin,sangat membantu untuk top up semua e wallet dan bisa dipercaya bangetttt juga lebih gampang dan mudah,5,2025-02-21 11:55:24,0,1
f5263f2e-34b4-48ee-a685-3489cbeb8fae,Liza Aulia,Kenapa d ganti aplikasi ny klu menurut saya sangat ribet mw msuk aj hrus ne itu bgus aplikasi yg lama aku malah gc pinter aplikasi ne susah bget mw tf😭😭,1,2025-02-21 11:55:03,0,0
2e63dc47-e809-4b27-90dd-0f1ed02879cc,Bahrul Ulum,Aplikasi nya tidak ribet seperti aplikasi yang lain mudah di gunakan dan yang pastinya amanah,5,2025-02-21 11:53:56,0,1
646c034a-b48c-48a6-bd58-d5c98414cbe7,Nursida Yanti,jadi makin gampang untuk topup,5,2025-02-21 11:52:40,0,1
87aadf98-fc0d-4530-8294-1ee531bd84db,Zhvra Zha,"Aplikasi bagus, mudah di gunakan dan tidak ada kendala saat digunakan",5,2025-02-21 11:50:54,0,1
2641c4e7-7d1c-4680-9e52-465dcec64596,Citra,Ternyata walaupun syariah top up e-wallet lebih mudah dan praktis,5,2025-02-21 11:50:53,0,1
04a98925-0c4f-476f-9d50-15050239415a,Darius Bridges,"Ini adalah aplikasi yang recommended karena selain mudah dan praktis, juga dapat top-up e-wallet yang mana dapat menjadi nilai plus",5,2025-02-21 11:50:32,0,1
f639726e-0a08-40e5-8909-859f71f8eb1a,Rifqi Hanafi,"baru pertama kali pakai BYOND by BSU, menurut saya tampilannya menarik. Ternyata bisa top up e-wallet lebih gampang dan praktis. Fiturnya lengkap tampilan menunya lebih modern buat anak muda, yang paling saya suka dari aplikasi ini bisa transfer ke semua bank di Indonesia🤩",5,2025-02-21 11:48:24,0,1
13d06622-801a-429f-b391-f472ca96afc8,Khairidho Azri,Terbaik pokoknya.,5,2025-02-21 11:48:03,0,1
be1f99d8-4255-46fa-91aa-49dd6222f8fb,Abang Arif,"Apk ini mudah top up nya,terjangkau dan sangat the best deh pokok nya",5,2025-02-21 11:47:05,0,1
5afd86da-d580-483c-ac97-9f023265c870,Galdista Lilybeth,aku nyari-nyari apk buat top up dan nemu apk ini sumpah keren bangett dehhh! Bisaa cobaa di pakaii dan membantu bangett,5,2025-02-21 11:45:35,0,1
842ef178-ec70-4edf-ab94-065180f9446f,Nuning pratama s,Masya Allah tabarakallah membantu sekali deh intinya 😊,5,2025-02-21 11:44:39,0,1
2dadbf52-8966-499e-859f-4726b4c57ab2,Saepul Ikhsan,"Relate sih ,bertransaksi lebih mudah dan cepat ,ini rekomendasi apk yang bagus sih menurut saya ,mau dimanapun ,kapanpun ,siapapun juga bisa.",5,2025-02-21 11:44:04,0,1
4d8c3749-c700-4675-af68-d61dc9f5fc47,Revan Argia,baru tau ada aplikasi top-up e-wallet lebih gampang dan praktis seperti ini.,5,2025-02-21 11:43:52,0,1
ece9a518-76d3-4daa-b405-14c3bd1a824f,neng gian,Ternyata bisa toup ke semua e walet terimakasih sangat puas sekali,5,2025-02-21 11:43:17,0,1
29df403b-9963-4b2f-b0a7-39d82083dcad,Cep Tedy Firmansyah,"Design nya bagus untuk versi sekarang, Fitur nya juga lengkap untuk memenuhi kebutuhan transaksi, bisa top-up semua e-Wallet juga.",5,2025-02-21 11:43:07,0,1
5a25abc4-a75b-45fe-a7b4-fdee5ada81a4,eri susanto,"Byond bsi tidak bisa login, solusinya",2,2025-02-21 11:40:59,0,0
b43d8215-c1c2-4d40-bbb1-0ccdee903cbb,Aaliyah Jameson,"Salah satu aplikasi keuangan yang bagus dan recommended. Bisa melakukan pengaturan keuangan bulanan secara tertata, menabung dengan aman dan nyaman, dan ternyata bisa top-up ke semua e-wallet",5,2025-02-21 11:40:34,0,1
d2ee4c8f-f424-43f0-8963-c7415a7da33b,Ifan Hida,"aplikasi gak pake ribet, bisa top up ke semua e-wallet, memudahkan top up e wallet lebih praktis. terimakasih BYOND by BSI",5,2025-02-21 11:37:57,0,1
7fd18758-e034-45d5-892f-b9ab3aa06b29,Atim Sutrisno,Banyak sekali aplikasi yg seperti ini Hanya aplikasi ini yang lebih pass,5,2025-02-21 11:37:17,0,0
49d74400-f3d4-4161-a9e8-0611e785057c,Septiyan Elang,aplikasinya sangat bagus dan terpercaya,5,2025-02-21 11:36:28,0,1
fe4dbb28-2bdc-4a1f-8279-36e0607c4903,Rivana saskila Fardani,ternyata bisa top up ke semua e-wallet top up e-wallet lebih gampang serta praktis cepat pengerjaan dan pelayanan,5,2025-02-21 11:36:19,0,1
86e53772-f8e0-40ca-b3f2-f79f31157d44,nhessya aurel,"keren sihh, jadi gampang buat top up ke bank manapun, sangat mengefisiensikan tenaga, waktu, dan mood.",5,2025-02-21 11:36:17,0,1
06c19322-3c9c-4364-959e-0e45265d412a,Rahmad,aplikasinya lebih banyak fitur yang memudahkan pengguna.,5,2025-02-21 11:35:58,0,1
865d65b0-b52a-4189-9c3a-440ceb403b4c,Aktif om,Top up ewallet jadi lebih gampang pak byond. Jadi aplikasi terbaik untuk saat ini🔥,5,2025-02-21 11:35:21,0,1
c17976e1-9edc-42aa-9406-acfbed8bf399,Wisnu Rizky,"Aplikasi BEYOND BSI KEREN.., memudahkan top-up semua e-wallet, fiturnya juga lengkap, mudah di akses dan simpel ga ribet, buruan download di jamin ga akan nyeselll...!!!",5,2025-02-21 11:34:12,0,1
547a987d-cf94-4e0a-9271-71ce09d2d3e2,Cali Jackson,Recommended banget sih ini .. tampilannya simple bisa top-up di semua e-wallet ..,5,2025-02-21 11:33:44,0,1
1b835b9b-152d-4548-b333-18f4dee26640,Nurul Fadhilah,Saya sudah pake ini lama. Top up e wallet lebih gampang dan praktis. Ada fitur adzan dan waktu shalat. Aplikasi yang berwarna dan sedap di pandang....,5,2025-02-21 11:33:15,0,1
1d37913c-476a-42bd-85cb-dc2c604c43f3,Clinton,"Gampang banget loginnya, sekrng udh bisa langsung dipake dan top up udh gampang banget. Syarat bikinnya juga GK ribet",5,2025-02-21 11:29:50,0,1
dd66082f-9f05-4d09-a63e-3614788aa8e1,Shafa almira Ghaisani,Aplikasi ini bisa top-up seluruh e-wallet jauh lebih gampang dan praktis! Best deh!!,5,2025-02-21 11:28:07,0,1
